date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2018-05-07,sh.601800,11.3712887200,11.5309480000,11.3624187600,11.5309480000,7302137,94336351.0000,2,0.062160,1,1.167312,10.073223,0.426204,13.953639,1.281127,0
2018-05-08,sh.601800,11.5132080800,11.5841677600,11.4688582800,11.5309480000,4893047,63613085.0000,2,0.041653,1,0.000000,10.073223,0.426204,13.953639,1.281127,0
2018-05-09,sh.601800,11.5398179600,11.5486879200,11.3890286400,11.4156385200,5468057,70562173.0000,2,0.046548,1,-1.000001,9.972491,0.421942,13.814103,1.268316,0
2018-05-10,sh.601800,11.4511183600,11.5398179600,11.4333784400,11.5309480000,7019026,90982806.0000,2,0.059750,1,1.010102,10.073223,0.426204,13.953639,1.281127,0
2018-05-11,sh.601800,11.5486879200,11.6196476000,11.3446788400,11.4422484000,8720671,113262260.0000,2,0.074236,1,-0.769234,9.995737,0.422926,13.846303,1.271272,0
2018-05-14,sh.601800,11.4422484000,11.5486879200,11.3890286400,11.5220780400,5466432,70816131.0000,2,0.046534,1,0.697676,10.065475,0.425876,13.942905,1.280142,0
2018-05-15,sh.601800,11.5664278400,11.5664278400,11.4954681600,11.5309480000,6205625,80657326.0000,2,0.052826,1,0.076984,10.073223,0.426204,13.953639,1.281127,0
2018-05-16,sh.601800,11.5309480000,11.5309480000,11.3978986000,11.4245084800,4009178,51814217.0000,2,0.034129,1,-0.923076,9.980240,0.422270,13.824836,1.269301,0
2018-05-17,sh.601800,11.4156385200,11.4954681600,11.4156385200,11.4333784400,4013871,51835900.0000,2,0.034169,1,0.077642,9.987988,0.422598,13.835570,1.270287,0
2018-05-18,sh.601800,11.4156385200,11.5220780400,11.3978986000,11.5043381200,4522825,58572719.0000,2,0.038501,1,0.620636,10.049978,0.425221,13.921438,1.278171,0
2018-05-21,sh.601800,11.5398179600,11.6728673600,11.5043381200,11.5398179600,5277983,68670164.0000,2,0.044930,1,0.308404,10.080972,0.426532,13.964372,1.282113,0
2018-05-22,sh.601800,11.5309480000,11.5398179600,11.4511183600,11.4865982000,3163577,40921176.0000,2,0.026930,1,-0.461187,10.034480,0.424565,13.899971,1.276200,0
2018-05-23,sh.601800,11.4599883200,11.4777282400,11.4067685600,11.4245084800,4704000,60646455.0000,2,0.040043,1,-0.540538,9.980240,0.422270,13.824836,1.269301,0
2018-05-24,sh.601800,11.3978986000,11.4422484000,11.3535488000,11.3712887200,4155497,53341988.0000,2,0.035374,1,-0.465842,9.933748,0.420303,13.760435,1.263388,0
2018-05-25,sh.601800,11.3712887200,11.4333784400,11.2914590800,11.4245084800,5342418,68415758.0000,2,0.045478,1,0.468022,9.980240,0.422270,13.824836,1.269301,0
2018-05-28,sh.601800,11.4333784400,11.4333784400,11.2471092800,11.2559792400,4140118,52851481.0000,2,0.035243,1,-1.475159,9.833016,0.416041,13.620898,1.250577,0
2018-05-29,sh.601800,11.2559792400,11.3180689600,10.9987504000,11.3091990000,8162142,103056312.0000,2,0.069481,1,0.472817,9.879508,0.418008,13.685300,1.256490,0
2018-05-30,sh.601800,11.1317998000,11.2293693600,10.8213512000,10.8390911200,5747900,71282980.0000,2,0.048930,1,-4.156861,9.468830,0.400632,13.116421,1.204259,0
2018-05-31,sh.601800,10.9366606800,11.0697100800,10.7947413200,10.8745709600,6708433,82320127.0000,2,0.057106,1,0.327332,9.499825,0.401943,13.159355,1.208201,0
2018-06-01,sh.601800,10.9011808400,10.9100508000,10.8124812400,10.8213512000,4218257,51638914.0000,2,0.035909,1,-0.489400,9.453333,0.399976,13.094953,1.202288,0
2018-06-04,sh.601800,10.8923108800,10.9011808400,10.7947413200,10.8124812400,4001166,48892582.0000,2,0.034060,1,-0.081969,9.445584,0.399648,13.084220,1.201303,0
2018-06-05,sh.601800,10.8213512000,10.8657010000,10.7592614800,10.7947413200,5459106,66424634.0000,2,0.046471,1,-0.164065,9.430087,0.398993,13.062753,1.199332,0
2018-06-06,sh.601800,10.8036112800,10.8124812400,10.7415215600,10.7503915200,4767800,57873086.0000,2,0.040587,1,-0.410848,9.391344,0.397353,13.009085,1.194405,0
2018-06-07,sh.601800,10.7592614800,10.7947413200,10.6883018000,10.6883018000,4841172,58620403.0000,2,0.041211,1,-0.577555,9.337103,0.395058,12.933950,1.187506,0
2018-06-08,sh.601800,10.6883018000,10.6971717600,10.3955931200,10.4576828400,8731956,102893803.0000,2,0.074332,1,-2.157678,9.135639,0.386534,12.654877,1.161884,0
2018-06-11,sh.601800,10.3955931200,10.4399429200,10.2536737600,10.3335034000,4613034,53758260.0000,2,0.039269,1,-1.187450,9.027158,0.381944,12.504607,1.148087,0
2018-06-12,sh.601800,10.3512433200,10.4754227600,10.3335034000,10.4222030000,4305573,50514772.0000,2,0.036652,1,0.858372,9.104644,0.385223,12.611943,1.157942,0
2018-06-13,sh.601800,10.4133330400,10.4133330400,10.2270638800,10.3867231600,5097185,59306105.0000,2,0.043391,1,-0.340425,9.073650,0.383912,12.569009,1.154000,0
2018-06-14,sh.601800,10.3068935200,10.3955931200,10.2980235600,10.3867231600,4411792,51529012.0000,2,0.037556,1,0.000000,9.073650,0.383912,12.569009,1.154000,0
2018-06-15,sh.601800,10.3601132800,10.6173421200,10.3157634800,10.4754227600,8310482,98416352.0000,2,0.070744,1,0.853974,9.151136,0.387190,12.676344,1.163855,0
2018-06-19,sh.601800,10.2891536000,10.7326516000,10.2536737600,10.6173421200,19599842,232992165.0000,2,0.166846,1,1.354783,9.275114,0.392436,12.848081,1.179622,0
2018-06-20,sh.601800,10.5552524000,10.7858713600,10.4222030000,10.6971717600,11904186,143210493.0000,2,0.101336,1,0.751881,9.344852,0.395386,12.944683,1.188492,0
2018-06-21,sh.601800,10.6883018000,11.0608401200,10.6439520000,10.7060417200,12027669,147533860.0000,2,0.102387,1,0.082913,9.352601,0.395714,12.955417,1.189477,0
2018-06-22,sh.601800,10.7060417200,10.9011808400,10.6084721600,10.8036112800,6252268,75770237.0000,2,0.053223,1,0.911356,9.437836,0.399320,13.073486,1.200318,0
2018-06-25,sh.601800,10.8036112800,10.9100508000,10.3512433200,10.4665528000,7723913,92139085.0000,2,0.065751,1,-3.119869,9.143387,0.386862,12.665611,1.162869,0
2018-06-26,sh.601800,10.5197725600,10.5375124800,10.2004540000,10.3157634800,7154865,83412603.0000,2,0.060907,1,-1.440679,9.011661,0.381289,12.483140,1.146116,0
2018-06-27,sh.601800,10.3068935200,10.4399429200,9.8900054000,10.0496646800,13310279,151395887.0000,2,0.113306,1,-2.579537,8.779202,0.371453,12.161133,1.116552,0
2018-06-28,sh.601800,9.9343552000,10.1561042000,9.9343552000,10.0141848400,5011968,56681993.0000,2,0.042665,1,-0.353045,8.748207,0.370142,12.118199,1.112610,0
2018-06-29,sh.601800,10.0674046000,10.1117544000,9.9609650800,10.1028844400,5019620,56958710.0000,2,0.042730,1,0.885743,8.825693,0.373420,12.225534,1.122464,0
2018-07-02,sh.601800,10.0851445200,10.0851445200,9.7037362400,9.8013058000,7226872,80799795.0000,2,0.061520,1,-2.985076,8.562240,0.362273,11.860593,1.088958,0
2018-07-03,sh.601800,9.8101757600,9.9609650800,9.7569560000,9.8988753600,7029012,78406082.0000,2,0.059835,1,0.995472,8.647475,0.365880,11.978662,1.099798,0
2018-07-04,sh.601800,9.8722654800,9.9964449200,9.8013058000,9.9343552000,5234320,58769792.0000,2,0.044558,1,0.358423,8.678469,0.367191,12.021597,1.103740,0
2018-07-05,sh.601800,9.8545255600,10.1117544000,9.8545255600,10.1028844400,6898986,77757448.0000,2,0.058729,1,1.696433,8.825693,0.373420,12.225534,1.122464,0
2018-07-06,sh.601800,10.0938314600,10.0938314600,9.6226651800,9.8673092100,8426613,91489332.0000,2,0.071733,1,-2.331832,8.438262,0.357028,11.688856,1.073190,0
2018-07-09,sh.601800,9.8763701000,10.2206839200,9.7857612000,10.2025621400,6678269,74674446.0000,2,0.056850,1,3.397611,8.724961,0.369158,12.085998,1.109653,0
2018-07-10,sh.601800,10.2388057000,10.2569274800,10.1119532400,10.1844403600,2871504,32246129.0000,2,0.024444,1,-0.177624,8.709464,0.368503,12.064531,1.107682,0
2018-07-11,sh.601800,9.9669790000,10.0575879000,9.8401265400,9.8944918800,4247809,46608111.0000,2,0.036160,1,-2.846972,8.461508,0.358011,11.721057,1.076147,0
2018-07-12,sh.601800,9.8763701000,10.1935012500,9.8401265400,10.1210141300,4739068,52797137.0000,2,0.040342,1,2.289377,8.655224,0.366208,11.989396,1.100784,0
2018-07-13,sh.601800,10.1119532400,10.1481968000,10.0213443400,10.0575879000,2786512,30946084.0000,2,0.023721,1,-0.626676,8.600983,0.363913,11.914261,1.093885,0
2018-07-16,sh.601800,10.0213443400,10.1028923500,9.9307354400,10.0213443400,3490471,38507844.0000,2,0.029713,1,-0.360360,8.569989,0.362601,11.871327,1.089943,0
2018-07-17,sh.601800,9.9669790000,10.0485270100,9.8401265400,9.8944918800,4267501,46567659.0000,2,0.036328,1,-1.265826,8.461508,0.358011,11.721057,1.076147,0
2018-07-18,sh.601800,9.9126136600,9.9669790000,9.7948220900,9.8038829800,3307000,36023890.0000,2,0.028151,1,-0.915754,8.384021,0.354733,11.613721,1.066292,0
2018-07-19,sh.601800,9.8038829800,10.0575879000,9.8038829800,9.9216745500,6028060,66357153.0000,2,0.051315,1,1.201480,8.484754,0.358995,11.753257,1.079103,0
2018-07-20,sh.601800,9.9216745500,10.0666487900,9.8582483200,10.0394661200,5195801,57266873.0000,2,0.044230,1,1.187216,8.585486,0.363257,11.892794,1.091914,0
2018-07-23,sh.601800,10.0304052300,11.0452249100,10.0304052300,11.0452249100,24467821,289188482.0000,2,0.208286,1,10.018050,9.445584,0.399648,13.084220,1.201303,0
2018-07-24,sh.601800,11.6976089900,12.1506534900,11.6976089900,12.1506534900,53965794,720529662.0000,2,0.459391,1,10.008210,10.390917,0.439646,14.393715,1.321532,0
2018-07-25,sh.601800,12.5221499800,12.5221499800,11.8878876800,12.1053490400,63887383,856198217.0000,2,0.543850,1,-0.372858,10.352174,0.438007,14.340047,1.316604,0
2018-07-26,sh.601800,12.1053490400,12.3137495100,12.0056792500,12.1053490400,42215509,566525079.0000,2,0.359365,1,0.000000,10.352174,0.438007,14.340047,1.316604,0
2018-07-27,sh.601800,12.2231406100,12.4768455300,11.8335223400,11.8607050100,45190402,607775193.0000,2,0.384690,1,-2.020954,10.142961,0.429155,14.050241,1.289996,0
2018-07-30,sh.601800,11.8788267900,12.4768455300,11.8788267900,12.1597143800,41963854,565550137.0000,2,0.357223,1,2.521008,10.398666,0.439974,14.404449,1.322517,0
2018-07-31,sh.601800,12.0238010300,12.3499930700,11.7519743300,12.3046886200,27133098,361540423.0000,2,0.230974,1,1.192249,10.522644,0.445219,14.576186,1.338285,0
2018-08-01,sh.601800,12.5583935400,12.8936464700,11.7882178900,11.8063396700,54017392,733171246.0000,2,0.459831,1,-4.050075,10.096469,0.427188,13.985840,1.284084,0
2018-08-02,sh.601800,11.5979392000,12.1959579400,11.5254520800,12.1325317100,40568132,530939899.0000,2,0.345342,1,2.762860,10.375420,0.438990,14.372248,1.319561,0
2018-08-03,sh.601800,11.8788267900,11.9875574700,11.3261125000,11.3442342800,33701193,433793164.0000,2,0.286886,1,-6.497386,9.701289,0.410467,13.438428,1.233824,0
2018-08-06,sh.601800,11.3442342800,11.8697659000,11.2808080500,11.5979392000,35270212,453837324.0000,2,0.300243,1,2.236419,9.918251,0.419647,13.738968,1.261417,0
2018-08-07,sh.601800,11.7791570000,12.7577331200,11.4982694100,12.7486722300,63483593,857587592.0000,2,0.540413,1,9.921871,10.902327,0.461284,15.102131,1.386574,0
2018-08-08,sh.601800,12.5493326500,12.5493326500,12.2322015000,12.3046886200,43364287,592487588.0000,2,0.369145,1,-3.482585,10.522644,0.445219,14.576186,1.338285,0
2018-08-09,sh.601800,12.3046886200,12.4949673100,12.0872272600,12.3681148500,34014649,462457230.0000,2,0.289555,1,0.515462,10.576885,0.447514,14.651321,1.345183,0
2018-08-10,sh.601800,12.3228104000,12.5583935400,12.2231406100,12.3318712900,26815208,366322076.0000,2,0.228268,1,-0.293040,10.545890,0.446203,14.608387,1.341241,0
2018-08-13,sh.601800,12.1778361600,12.3862366300,11.9784965800,12.3681148500,24766495,332622907.0000,2,0.210828,1,0.293901,10.576885,0.447514,14.651321,1.345183,0
2018-08-14,sh.601800,12.3046886200,12.3137495100,12.0056792500,12.1506534900,17177182,230401714.0000,2,0.146223,1,-1.758240,10.390917,0.439646,14.393715,1.321532,0
2018-08-15,sh.601800,12.2322015000,12.4496628600,11.9875574700,12.0238010300,26386329,355670706.0000,2,0.224617,1,-1.043993,10.282437,0.435056,14.243445,1.307735,0
2018-08-16,sh.601800,11.6976089900,11.8516441200,11.5073303000,11.6613654300,23495735,302995285.0000,2,0.200011,1,-3.014322,9.972491,0.421942,13.814103,1.268316,0
2018-08-17,sh.601800,11.7791570000,11.8335223400,11.4257822900,11.4529649600,16417174,209454803.0000,2,0.139754,1,-1.787098,9.794273,0.414402,13.567230,1.245650,0
2018-08-20,sh.601800,11.5073303000,11.6432436500,11.4076605100,11.5526347500,16242297,206384705.0000,2,0.138265,1,0.870251,9.879508,0.418008,13.685300,1.256490,0
2018-08-21,sh.601800,11.5798174200,12.0147401400,11.5254520800,11.8516441200,29514827,385266248.0000,2,0.251249,1,2.588235,10.135213,0.428827,14.039507,1.289011,0
2018-08-22,sh.601800,11.7157307700,11.7429134400,11.3351733900,11.4529649600,22296210,282770928.0000,2,0.189800,1,-3.363911,9.794273,0.414402,13.567230,1.245650,0
2018-08-23,sh.601800,11.4710867400,11.6341827600,11.1720773700,11.4982694100,18746910,235678599.0000,2,0.159586,1,0.395564,9.833016,0.416041,13.620898,1.250577,0
2018-08-24,sh.601800,11.4257822900,11.5526347500,11.3351733900,11.3895387300,12067505,152124085.0000,2,0.102726,1,-0.945626,9.740032,0.412107,13.492095,1.238751,0
2018-08-27,sh.601800,11.4348431800,11.7338525500,11.3623560600,11.5979392000,17493952,223106856.0000,2,0.148920,1,1.829757,9.918251,0.419647,13.738968,1.261417,0
2018-08-28,sh.601800,11.5979392000,11.7157307700,11.4710867400,11.6885481000,16768534,214751365.0000,2,0.142745,1,0.781246,9.995737,0.422926,13.846303,1.271272,0
2018-08-29,sh.601800,11.6432436500,11.6432436500,11.4348431800,11.5435738600,12238263,155668173.0000,2,0.104180,1,-1.240309,9.712054,0.411242,25.619485,1.271449,0
2018-08-30,sh.601800,11.4982694100,11.5345129700,11.1992600400,11.2083209300,13989974,175351033.0000,2,0.119092,1,-2.904238,9.429993,0.399299,24.875434,1.234523,0
2018-08-31,sh.601800,11.1448947000,11.4801476300,11.1358338100,11.3623560600,15614811,195175366.0000,2,0.132923,1,1.374293,9.559589,0.404787,25.217295,1.251489,0
2018-09-03,sh.601800,11.3351733900,11.3714169500,11.0995902500,11.2898689400,11125941,137762076.0000,2,0.094711,1,-0.637958,9.498602,0.402204,25.056419,1.243505,0
2018-09-04,sh.601800,11.3079907200,11.3804778400,11.0633466900,11.2989298300,13972011,173133302.0000,2,0.118939,1,0.080259,9.506226,0.402527,25.076528,1.244503,0
2018-09-05,sh.601800,11.2445644900,11.2989298300,10.9455551200,10.9636769000,13007043,159795601.0000,2,0.110724,1,-2.967120,9.224164,0.390583,24.332477,1.207577,0
2018-09-06,sh.601800,10.9274333400,11.0361640200,10.3837799400,10.4562670600,28497590,334424945.0000,2,0.242590,1,-4.628102,8.797261,0.372507,23.206346,1.151689,0
2018-09-07,sh.601800,10.4653279500,10.8549462200,10.3384754900,10.6284239700,21413259,250578040.0000,2,0.182283,1,1.646443,8.942103,0.378640,23.588427,1.170651,0
2018-09-10,sh.601800,10.5196932900,10.7643373200,10.4834497300,10.5468759600,12554153,147381496.0000,2,0.106869,1,-0.767257,8.873494,0.375735,23.407441,1.161669,0
2018-09-11,sh.601800,10.5468759600,10.8458853300,10.4290843900,10.6556066400,13552525,159017731.0000,2,0.115368,1,1.030927,8.964973,0.379608,23.648755,1.173645,0
2018-09-12,sh.601800,10.5015715100,10.7190328700,10.4743888400,10.4834497300,14115782,164452905.0000,2,0.120163,1,-1.615651,8.820131,0.373475,23.266675,1.154683,0
2018-09-13,sh.601800,10.5921804100,10.6646675300,10.4109626100,10.6465457500,14813691,172552601.0000,2,0.126104,1,1.555750,8.957350,0.379286,23.628645,1.172647,0
2018-09-14,sh.601800,10.6556066400,10.6737284200,10.4653279500,10.4834497300,10305196,120024429.0000,2,0.087724,1,-1.531917,8.820131,0.373475,23.266675,1.154683,0
2018-09-17,sh.601800,10.4200235000,10.4472061700,10.0575879000,10.0757096800,16182948,181307378.0000,2,0.137760,1,-3.889367,8.477083,0.358949,22.361748,1.109773,0
2018-09-18,sh.601800,10.0666487900,11.0814684700,9.9941616700,11.0814684700,42529029,500775795.0000,2,0.362034,1,9.982012,9.323267,0.394780,24.593901,1.220551,0
2018-09-19,sh.601800,11.0814684700,11.0995902500,10.7915199900,10.9183724500,32518390,393684985.0000,2,0.276817,1,-1.471785,9.186048,0.388970,24.231930,1.202587,0
2018-09-20,sh.601800,10.9999204600,11.2717471600,10.8730680000,11.0361640200,27665319,337310162.0000,2,0.235505,1,1.078839,9.285151,0.393166,24.493353,1.215561,0
2018-09-21,sh.601800,11.0361640200,11.2173818200,10.8911897800,11.1448947000,23756206,290671332.0000,2,0.202228,1,0.985221,9.376630,0.397039,24.734667,1.227537,0
2018-09-25,sh.601800,11.0180422400,11.5254520800,10.9727377900,11.1630164800,22112143,273319750.0000,2,0.188233,1,0.162598,9.391876,0.397685,24.774886,1.229533,0
2018-09-26,sh.601800,11.1448947000,11.3895387300,11.0905293600,11.1811382600,21575333,267297557.0000,2,0.183663,1,0.162341,9.407123,0.398331,24.815105,1.231529,0
2018-09-27,sh.601800,11.1539555900,11.4529649600,11.0995902500,11.2989298300,23793650,296901639.0000,2,0.202547,1,1.053486,9.506226,0.402527,25.076528,1.244503,0
2018-09-28,sh.601800,11.2989298300,11.7519743300,11.2626862700,11.5798174200,27571507,350478472.0000,2,0.234706,1,2.485962,9.742547,0.412534,25.699923,1.275441,0
2018-10-08,sh.601800,11.3170516100,11.5798174200,11.2355036000,11.2989298300,18888695,237602893.0000,2,0.160793,1,-2.425661,9.506226,0.402527,25.076528,1.244503,0
2018-10-09,sh.601800,11.3170516100,11.4348431800,11.0724075800,11.1992600400,16989906,210530403.0000,2,0.144629,1,-0.882122,9.422370,0.398976,24.855324,1.233525,0
2018-10-10,sh.601800,11.1811382600,11.8335223400,11.1720773700,11.6160609800,29454124,377441893.0000,2,0.250732,1,3.721683,9.773040,0.413825,25.780360,1.279433,0
2018-10-11,sh.601800,11.2808080500,11.5526347500,10.8821288900,11.1267729200,24580426,305583977.0000,2,0.209244,1,-4.212168,9.361383,0.396394,24.694448,1.225541,0
2018-10-12,sh.601800,11.0361640200,11.7157307700,10.9727377900,11.6251218700,30027065,380296778.0000,2,0.255610,1,4.478829,9.780664,0.414148,25.800470,1.280431,0
2018-10-15,sh.601800,11.5979392000,11.7247916600,11.2626862700,11.3714169500,18125240,229743878.0000,2,0.154294,1,-2.182383,9.567212,0.405109,25.237404,1.252487,0
2018-10-16,sh.601800,11.2264427100,11.5435738600,11.1630164800,11.3985996200,13837156,173362761.0000,2,0.117791,1,0.239042,9.590082,0.406078,25.297733,1.255481,0
2018-10-17,sh.601800,11.5073303000,11.7247916600,11.4076605100,11.6794872100,19201990,245726849.0000,2,0.163460,1,2.464232,9.826403,0.416084,25.921127,1.286419,0
2018-10-18,sh.601800,11.5616956400,11.6432436500,10.5649977400,10.8187026600,28537835,346239759.0000,2,0.242932,1,-7.370060,9.102192,0.385419,24.010726,1.191609,0
2018-10-19,sh.601800,10.5649977400,10.9908595700,10.4743888400,10.8911897800,20392299,242823897.0000,2,0.173592,1,0.670024,9.163178,0.388001,24.171602,1.199593,0
2018-10-22,sh.601800,10.9002506700,11.4710867400,10.9002506700,11.2355036000,26354146,326301235.0000,2,0.224343,1,3.161391,9.452863,0.400267,24.935762,1.237517,0
2018-10-23,sh.601800,11.2355036000,11.5707565300,11.0995902500,11.3079907200,28253063,354200611.0000,2,0.240508,1,0.645161,9.513849,0.402850,25.096638,1.245501,0
2018-10-24,sh.601800,11.2173818200,11.3623560600,10.8368244400,11.0814684700,27031399,329416514.0000,2,0.230109,1,-2.003205,9.323267,0.394780,24.593901,1.220551,0
2018-10-25,sh.601800,10.7371546500,10.9274333400,10.5378150700,10.8368244400,18691572,221308865.0000,2,0.159115,1,-2.207682,9.117439,0.386064,24.050945,1.193605,0
2018-10-26,sh.601800,10.8821288900,11.0905293600,10.7371546500,10.7733982100,12375093,148525577.0000,2,0.105345,1,-0.585282,9.064076,0.383805,23.910178,1.186619,0
2018-10-29,sh.601800,10.9002506700,11.0452249100,10.6918502000,10.7552764300,14879836,178459126.0000,2,0.126667,1,-0.168212,9.048829,0.383159,23.869959,1.184623,0
2018-10-30,sh.601800,10.9183724500,10.9364942300,10.4653279500,10.7643373200,14508193,171866248.0000,2,0.123503,1,0.084248,9.056452,0.383482,23.890069,1.185621,0
2018-10-31,sh.601800,10.7733982100,11.7338525500,10.7733982100,11.2989298300,43641016,547913772.0000,2,0.371500,1,4.966331,9.289068,0.400153,14.745493,1.192390,0
2018-11-01,sh.601800,11.5073303000,11.6976089900,11.3261125000,11.3985996200,25132135,318692208.0000,2,0.213941,1,0.882114,9.371009,0.403683,14.875566,1.202909,0
2018-11-02,sh.601800,11.6070000900,11.6976089900,11.4257822900,11.6160609800,24263988,309547350.0000,2,0.206551,1,1.907788,9.549788,0.411384,15.159360,1.225858,0
2018-11-05,sh.601800,11.5526347500,11.5707565300,11.3714169500,11.4892085200,13717824,173606820.0000,2,0.116775,1,-1.092039,9.445500,0.406892,14.993814,1.212471,0
2018-11-06,sh.601800,11.4439040700,11.4710867400,11.2808080500,11.3985996200,13949548,174877492.0000,2,0.118747,1,-0.788647,9.371009,0.403683,14.875566,1.202909,0
2018-11-07,sh.601800,11.4076605100,11.4439040700,11.1539555900,11.2626862700,16046346,200147549.0000,2,0.136597,1,-1.192366,9.259272,0.398870,14.698194,1.188566,0
2018-11-08,sh.601800,11.3261125000,11.3985996200,11.1267729200,11.1630164800,12810498,159079169.0000,2,0.109051,1,-0.884961,9.177331,0.395340,14.568122,1.178047,0
2018-11-09,sh.601800,11.0633466900,11.1720773700,10.9002506700,10.9183724500,10383491,126121753.0000,2,0.088391,1,-2.191554,8.976205,0.386676,14.248853,1.152230,0
2018-11-12,sh.601800,10.9002506700,11.0724075800,10.8730680000,11.0542858000,12500653,151821496.0000,2,0.106414,1,1.244810,9.087942,0.391489,14.426224,1.166573,0
2018-11-13,sh.601800,10.9093115600,11.0542858000,10.7824591000,11.0542858000,16068698,193968218.0000,2,0.136787,1,0.000000,9.087942,0.391489,14.426224,1.166573,0
2018-11-14,sh.601800,11.0361640200,11.2808080500,11.0089813500,11.0542858000,19517328,239842019.0000,2,0.166144,1,0.000000,9.087942,0.391489,14.426224,1.166573,0
2018-11-15,sh.601800,11.0542858000,11.2989298300,11.0361640200,11.2355036000,20670694,256110047.0000,2,0.175962,1,1.639343,9.236924,0.397907,14.662720,1.185697,0
2018-11-16,sh.601800,11.3623560600,11.3714169500,11.0995902500,11.1358338100,17211180,212478743.0000,2,0.146513,1,-0.887094,9.154984,0.394377,14.532647,1.175179,0
2018-11-19,sh.601800,11.1720773700,11.3079907200,11.0995902500,11.3079907200,18911364,233719196.0000,2,0.160986,1,1.545969,9.296518,0.400474,14.757318,1.193347,0
2018-11-20,sh.601800,11.1901991500,11.5526347500,11.1086511400,11.1448947000,23808948,297550010.0000,2,0.202677,1,-1.442303,9.162433,0.394698,14.544472,1.176135,0
2018-11-21,sh.601800,11.0089813500,11.3442342800,10.9817986800,11.1267729200,17357092,214106985.0000,2,0.147755,1,-0.162605,9.147535,0.394056,14.520823,1.174222,0
2018-11-22,sh.601800,11.1901991500,11.1901991500,10.9727377900,11.0724075800,9026360,110247585.0000,2,0.076838,1,-0.488595,9.102840,0.392131,14.449874,1.168485,0
2018-11-23,sh.601800,11.0633466900,11.3261125000,10.8730680000,10.9093115600,17778094,218557783.0000,2,0.151339,1,-1.472998,8.968756,0.386355,14.237028,1.151273,0
2018-11-26,sh.601800,10.8277635500,10.9727377900,10.7190328700,10.7915199900,10487877,125581207.0000,2,0.089280,1,-1.079735,8.871917,0.382183,14.083306,1.138843,0
2018-11-27,sh.601800,10.8549462200,10.9364942300,10.6737284200,10.7190328700,9706678,115521008.0000,2,0.082629,1,-0.671704,8.812324,0.379616,13.988708,1.131193,0
2018-11-28,sh.601800,10.7190328700,10.8277635500,10.6737284200,10.8005808800,11340089,134856312.0000,2,0.096534,1,0.760779,8.879366,0.382504,14.095131,1.139799,0
2018-11-29,sh.601800,10.8730680000,11.0361640200,10.6918502000,10.7009110900,14758891,176838349.0000,2,0.125637,1,-0.922816,8.797426,0.378974,13.965058,1.129281,0
2018-11-30,sh.601800,10.6103021900,10.7733982100,10.5831195200,10.7190328700,11417152,134476564.0000,2,0.097190,1,0.169344,8.812324,0.379616,13.988708,1.131193,0
2018-12-03,sh.601800,10.9455551200,10.9727377900,10.7009110900,10.8549462200,24250841,289146789.0000,2,0.206439,1,1.267960,8.924061,0.384429,14.166079,1.145536,0
2018-12-04,sh.601800,10.8187026600,10.9908595700,10.7824591000,10.9183724500,19193444,230613589.0000,2,0.163387,1,0.584313,8.976205,0.386676,14.248853,1.152230,0
2018-12-05,sh.601800,10.7824591000,10.8911897800,10.7009110900,10.8096417700,12630915,150557461.0000,2,0.107522,1,-0.995850,8.886815,0.382825,14.106955,1.140755,0
2018-12-06,sh.601800,10.6737284200,10.7915199900,10.6103021900,10.6374848600,11545600,136045428.0000,2,0.098284,1,-1.592628,8.745282,0.376728,13.882285,1.122587,0
2018-12-07,sh.601800,10.6918502000,10.8277635500,10.5831195200,10.7190328700,14991073,177508249.0000,2,0.127614,1,0.766611,8.812324,0.379616,13.988708,1.131193,0
2018-12-10,sh.601800,10.6012413000,10.8368244400,10.6012413000,10.6646675300,12721472,150706788.0000,2,0.108293,1,-0.507181,8.767629,0.377691,13.917759,1.125456,0
2018-12-11,sh.601800,10.7552764300,10.7552764300,10.6193630800,10.6646675300,8443588,99472770.0000,2,0.071877,1,0.000000,8.767629,0.377691,13.917759,1.125456,0
2018-12-12,sh.601800,10.7371546500,10.8458853300,10.6737284200,10.7824591000,13348611,158719436.0000,2,0.113632,1,1.104496,8.864468,0.381862,14.071481,1.137887,0
2018-12-13,sh.601800,10.8458853300,11.4620258500,10.7915199900,11.2264427100,44617444,552080854.0000,2,0.379812,1,4.117653,9.229475,0.397586,14.650895,1.184741,0
2018-12-14,sh.601800,11.1901991500,11.3895387300,11.1086511400,11.2083209300,39249537,487838644.0000,2,0.334117,1,-0.161424,9.214577,0.396944,14.627246,1.182828,0
2018-12-17,sh.601800,11.2626862700,11.4620258500,11.2355036000,11.3804778400,26505299,332040995.0000,2,0.225630,1,1.535978,9.356111,0.403041,14.851916,1.200996,0
2018-12-18,sh.601800,11.3532951700,11.4801476300,11.1177120300,11.2264427100,17440131,216810303.0000,2,0.148462,1,-1.353504,9.229475,0.397586,14.650895,1.184741,0
2018-12-19,sh.601800,11.2717471600,11.3261125000,11.1267729200,11.1811382600,13170861,163196359.0000,2,0.112119,1,-0.403553,9.192230,0.395982,14.591771,1.179960,0
2018-12-20,sh.601800,11.1720773700,11.3623560600,10.6646675300,10.7552764300,23711193,283580665.0000,2,0.201845,1,-3.808754,8.842120,0.380900,14.036007,1.135018,0
